transaction_id,customer_id,product_name,category,quantity,price,total_amount,sale_date,salesperson,region,discount_percent,payment_method,status
TXN_001225,CUST_00087,Headphones,Electronics,8,862.9,6903.2,2023-09-09,Bob Smith,North,8.0,Debit Card,Cancelled
TXN_001226,CUST_00628,Mouse,Networking,4,1750.83,7003.32,2023-06-15,Eve Wilson,South,13.0,PayPal,Cancelled
TXN_001227,CUST_00639,Keyboard,Peripherals,2,813.57,1627.14,2021-02-01,Bob Smith,South,19.0,PayPal,Completed
TXN_001228,CUST_00563,Tablet,Peripherals,10,288.87,2888.7,2020-06-05,Alice Johnson,West,6.4,Cash,Completed
TXN_001229,CUST_00883,Router,Networking,3,1162.26,3486.7799999999997,2021-02-28,Eve Wilson,North,0.6,Bank Transfer,Pending
TXN_001230,CUST_01035,Headphones,Peripherals,10,1834.36,18343.6,2020-08-02,Carol Davis,East,28.2,PayPal,Refunded
TXN_001231,CUST_00162,Monitor,Peripherals,0,1954.34,0.0,2022-11-16, Alice Johnson ,North,29.2,Cash,Refunded
TXN_001232,CUST_01067,Laptop,Electronics,4,1739.67,6958.68,2021-07-15,Bob Smith,East,5.9,Credit Card,Completed
TXN_001233,CUST_00246,Mouse,Accessories,10,1314.7,13147.0,2023-06-30,Bob Smith,West,29.1,Bank Transfer,Refunded
TXN_001234,CUST_00097,Router,Electronics,5,1290.45,6452.25,2021-10-11,Eve Wilson,East,,Cash,Pending
TXN_001235,CUST_00815,Laptop,Peripherals,0,1044.49,0.0,2020-08-07,Alice Johnson,South,,PayPal,Completed
TXN_001236,CUST_00789,Keyboard,Computers,6,1966.26,11797.56,2023-09-03,Carol Davis,South,25.5,PayPal,Completed
TXN_001237,CUST_00239,Mouse,Computers,1,366.34,366.34,2021-12-05,David Brown,Central,25.8,Bank Transfer,Completed
TXN_001238,CUST_00616,Router,Networking,7,1768.11,12376.769999999999,2021-11-07,Carol Davis,West,6.3,Cash,Completed
TXN_001239,CUST_00682,Webcam,Accessories,10,406.06,4060.6,2020-07-20,Alice Johnson,Central,11.9,PayPal,Refunded
TXN_001240,CUST_00903,Laptop,Peripherals,6,1964.75,11788.5,2021-11-11,Eve Wilson,North,29.9,Bank Transfer,Cancelled
TXN_001241,CUST_00296,Router,Electronics,9,1066.87,9601.829999999998,2020-10-19,Carol Davis,East,23.7,Bank Transfer,Completed
TXN_001242,CUST_00393,Webcam,Electronics,8,174.27,1394.16,2020-04-15,Carol Davis,West,20.6,Bank Transfer,Cancelled
TXN_001243,CUST_00421,Laptop,Networking,8,0.0,0.0,2021-01-21,Carol Davis,East,3.5,Cash,Completed
TXN_001244,CUST_00655,Laptop,Electronics,4,1421.87,5687.48,2020-06-02, David Brown ,East,10.7,Credit Card,Pending
TXN_001245,CUST_00394,Keyboard,Peripherals,0,1169.5,0.0,2023-10-21,Carol Davis,South,11.6,Cash,Cancelled
TXN_001246,CUST_00884,Smartphone,Accessories,3,1435.85,4307.549999999999,2023-11-18,Eve Wilson,North,19.8,Credit Card,Cancelled
TXN_001247,CUST_00299,Router,Accessories,7,201.51,1410.57,2021-09-22,Eve Wilson,North,22.5,Debit Card,Refunded
TXN_001248,CUST_00157,Tablet,Electronics,7,50000.0,350000.0,2021-09-03,eve wilson,North,1.9,Debit Card,Pending
TXN_001249,CUST_00047,Smartphone,Networking,7,743.67,5205.69,2022-03-10,David Brown,Central,,Debit Card,Refunded
TXN_001250,CUST_01035,Keyboard,Electronics,5,1782.95,8914.75,2020-12-24,eve wilson,Central,9.4,Debit Card,Completed
TXN_001251,CUST_00702,Router,Accessories,5,1285.74,6428.7,2022-06-11,Eve Wilson,West,2.6,Bank Transfer,Refunded
TXN_001252,CUST_00379,Webcam,Accessories,0,-100.0,0.0,2023-04-08,Alice Johnson,West,,Bank Transfer,Completed
TXN_001253,CUST_00765,Mouse,Accessories,5,1439.18,7195.900000000001,2022-01-23,Bob Smith,East,2.9,Debit Card,Pending
TXN_001254,CUST_01130,Keyboard,Computers,9,1289.79,11608.11,2020-12-17,Eve Wilson,North,,Bank Transfer,Completed
TXN_001255,CUST_00940,Tablet,Networking,2,495.5,991.0,2021-06-22,bob smith,West,3.3,Debit Card,Completed
TXN_001256,CUST_00596,Mouse,Networking,6,445.17,2671.02,2020-10-10,Carol Davis,North,6.3,Cash,Refunded
TXN_001257,CUST_00620,Keyboard,Computers,4,961.48,3845.92,2023-10-20,Alice Johnson,Central,4.0,PayPal,Refunded
TXN_001258,CUST_00049,Tablet,Networking,5,805.01,4025.05,2023-08-25,David Brown,Central,,Debit Card,Cancelled
TXN_001259,CUST_00826,Router,Networking,5,431.26,2156.3,2020-02-01,David Brown,Central,13.6,PayPal,Refunded
TXN_001260,CUST_00390,Headphones,Peripherals,1,-100.0,-100.0,2020-08-19,Alice Johnson,East,28.5,Cash,Pending
TXN_001261,CUST_00263,Laptop,Electronics,8,1946.34,15570.72,2021-07-31,Bob Smith,Central,,Debit Card,Pending
TXN_001262,CUST_00431,Printer,Electronics,4,818.5,3274.0,2020-06-01,David Brown,Central,,PayPal,Cancelled
TXN_001263,CUST_00630,Monitor,Peripherals,8,1211.22,9689.76,2022-12-15,Eve Wilson,North,14.8,PayPal,Pending
TXN_001264,CUST_00492,Router,Electronics,-1,1297.89,-1297.89,2022-11-22,david brown,South,26.1,Cash,Cancelled
TXN_001265,CUST_01044,Printer,Accessories,10,897.5,8975.0,2021-07-29,David Brown,North,0.7,PayPal,Completed
TXN_001266,CUST_00139,Webcam,Peripherals,5,130.29,651.4499999999999,2022-09-25,Carol Davis,South,28.1,PayPal,Pending
TXN_001267,CUST_00832,Monitor,Networking,-1,1514.01,-1514.01,2022-07-28,Alice Johnson,West,5.1,PayPal,Refunded
TXN_001268,CUST_00452,Keyboard,Networking,10,1945.04,19450.4,2021-08-20,Carol Davis,South,7.3,Credit Card,Completed
TXN_001269,CUST_00651,Monitor,Networking,5,435.11,2175.55,2021-11-17,Carol Davis,East,13.1,PayPal,Completed
TXN_001270,CUST_00943,Router,Electronics,8,1666.52,13332.16,2023-07-16,Carol Davis,North,5.9,Cash,Completed
TXN_001271,CUST_00310,Webcam,Computers,1000,1280.25,1280250.0,2023-03-22,Eve Wilson,South,11.0,Cash,Pending
TXN_001272,CUST_00669,Smartphone,Networking,9,648.23,5834.07,2023-08-24,David Brown,East,9.2,Bank Transfer,Pending
TXN_001273,CUST_00316,Laptop,Computers,5,842.59,4212.95,2023-03-15,david brown,East,1.9,Credit Card,Cancelled
TXN_001274,CUST_01052,Webcam,Networking,7,471.43,3300.01,2020-12-14,carol davis,South,,Bank Transfer,Cancelled
TXN_001275,CUST_00799,Router,Computers,1,12.13,12.13,2021-12-12,Alice Johnson,North,23.0,Cash,Cancelled
TXN_001276,CUST_00559,Mouse,Computers,5,536.13,2680.65,2020-07-30,Alice Johnson,South,17.1,PayPal,Refunded
TXN_001277,CUST_00070,Keyboard,Electronics,-1,1891.71,-1891.71,2020-07-16,Carol Davis,West,18.1,PayPal,Pending
TXN_001278,CUST_01181,Monitor,Electronics,7,170.42,1192.9399999999998,2021-07-08,Bob Smith,North,1.4,Cash,Pending
TXN_001279,CUST_00162,Laptop,Networking,3,938.9,2816.7,2023-06-19,Eve Wilson,Central,12.0,Cash,Pending
TXN_001280,CUST_01108,Monitor,Electronics,7,50000.0,350000.0,2023-08-06,David Brown,South,,Bank Transfer,Completed
TXN_001281,CUST_00242,Smartphone,Electronics,1,352.53,352.53,2023-04-03,Bob Smith,East,,Debit Card,Pending
TXN_001282,CUST_00431,Webcam,Networking,5,1053.32,5266.599999999999,2020-03-02,David Brown,East,20.4,PayPal,Cancelled
TXN_001283,CUST_00840,Laptop,Accessories,3,798.07,2394.21,2022-01-20,Carol Davis,Central,19.8,Bank Transfer,Refunded
TXN_001284,CUST_00115,Tablet,Electronics,5,164.02,820.1,2022-02-28,Eve Wilson,East,11.4,Credit Card,Pending
TXN_001285,CUST_00876,Mouse,Accessories,10,1517.59,15175.9,2021-06-27,Bob Smith,South,12.4,Credit Card,Cancelled
TXN_001286,CUST_00022,Headphones,Accessories,3,907.7,2723.1000000000004,2021-01-17,Carol Davis,East,,PayPal,Completed
TXN_001287,CUST_00603,Printer,Accessories,2,72.43,144.86,2022-04-08,Carol Davis,South,,PayPal,Refunded
TXN_001288,CUST_00146,Smartphone,Electronics,9,367.61,3308.4900000000002,2023-05-19,Bob Smith,Central,17.9,Debit Card,Pending
TXN_001289,CUST_00268,Router,Computers,0,150.67,0.0,2022-06-26,Carol Davis,West,12.2,PayPal,Pending
TXN_001290,CUST_00328,Keyboard,Accessories,9,0.0,0.0,2022-06-11,david brown,South,19.9,Credit Card,Pending
TXN_001291,CUST_00399,Webcam,Peripherals,2,1272.69,2545.38,2021-01-08,David Brown,Central,28.3,PayPal,Cancelled
TXN_001292,CUST_00855,Mouse,Computers,1,294.81,294.81,2022-01-16,Alice Johnson,North,26.2,Bank Transfer,Pending
TXN_001293,CUST_01148,Laptop,Computers,8,537.08,4296.64,2023-10-29,Alice Johnson,West,,PayPal,Pending
TXN_001294,CUST_01186,Tablet,Computers,9,1749.33,15743.97,2021-11-02,Carol Davis,South,21.9,Debit Card,Refunded
TXN_001295,CUST_01176,Printer,Computers,5,947.94,4739.700000000001,2022-11-20,Alice Johnson,East,3.1,PayPal,Completed
TXN_001296,CUST_01027,Laptop,Peripherals,1,1127.0,1127.0,2020-05-07,carol davis,West,,PayPal,Pending
TXN_001297,CUST_00551,Keyboard,Accessories,3,1208.56,3625.68,2020-10-05,David Brown,West,26.9,Credit Card,Cancelled
TXN_001298,CUST_00714,Headphones,Computers,2,1731.53,3463.06,2021-01-19,Bob Smith,East,2.6,PayPal,Cancelled
TXN_001299,CUST_00141,Monitor,Electronics,3,599.38,1798.1399999999999,2023-04-29,Carol Davis,Central,24.4,Credit Card,Cancelled
TXN_001300,CUST_00951,Mouse,Computers,7,616.6,4316.2,2022-09-07,Alice Johnson,North,26.9,Credit Card,Refunded
TXN_001301,CUST_00318,Headphones,Peripherals,2,1947.02,3894.04,2021-11-06,Carol Davis,South,20.9,Bank Transfer,Cancelled
TXN_001302,CUST_00130,Monitor,Networking,7,727.73,5094.110000000001,2023-06-23,Eve Wilson,Central,24.7,Bank Transfer,Refunded
TXN_001303,CUST_00832,Laptop,Computers,7,619.63,4337.41,2023-12-23,Eve Wilson,North,,Debit Card,Refunded
TXN_001304,CUST_00010,Keyboard,Computers,5,-100.0,-500.0,2023-05-28,Alice Johnson,South,14.0,Cash,Cancelled
TXN_001305,CUST_00303,Tablet,Computers,3,271.07,813.21,2023-08-15,Alice Johnson,West,15.4,Bank Transfer,Completed
TXN_001306,CUST_00477,Keyboard,Networking,8,72.2,577.6,2020-12-27,Eve Wilson,Central,15.2,Debit Card,Pending
TXN_001307,CUST_00345,Webcam,Electronics,6,1912.39,11474.34,2020-06-28,Bob Smith,South,,Cash,Pending
TXN_001308,CUST_00135,Webcam,Electronics,2,767.63,1535.26,2021-02-04,Carol Davis,East,,Debit Card,Pending
TXN_001309,CUST_01037,Tablet,Accessories,8,1093.58,8748.64,2020-10-15,bob smith,South,19.3,Cash,Cancelled
TXN_001310,CUST_01129,Laptop,Computers,-1,245.81,-245.81,2023-02-14,David Brown,North,,Bank Transfer,Completed
TXN_001311,CUST_00875,Tablet,Accessories,1000,222.49,222490.0,2021-09-11,Carol Davis,North,27.6,PayPal,Completed
TXN_001312,CUST_00457,Monitor,Networking,7,209.93,1469.51,2020-01-23,Carol Davis,North,20.0,Debit Card,Refunded
TXN_001313,CUST_00962,Smartphone,Computers,5,841.03,4205.15,2022-02-06,Bob Smith,West,,Bank Transfer,Cancelled
TXN_001314,CUST_00001,Monitor,Peripherals,3,-100.0,-300.0,2022-07-03,Bob Smith,Central,18.4,Credit Card,Completed
TXN_001315,CUST_00773,Webcam,Peripherals,1000,1489.34,1489340.0,2023-02-17,David Brown,East,23.4,Credit Card,Pending
TXN_001316,CUST_00745,Mouse,Computers,8,-100.0,-800.0,2020-01-03,Carol Davis,North,7.0,Cash,Completed
TXN_001317,CUST_00465,Router,Networking,7,569.87,3989.09,2022-06-20,David Brown,Central,7.7,Cash,Completed
TXN_001318,CUST_00723,Monitor,Computers,1,666.88,666.88,2021-10-21,Bob Smith,South,6.3,Bank Transfer,Refunded
TXN_001319,CUST_00996,Printer,Computers,5,724.28,3621.3999999999996,2023-12-03,Carol Davis,Central,23.3,PayPal,Pending
TXN_001320,CUST_01050,Mouse,Peripherals,1000,1155.4,1155400.0,2020-10-17,Carol Davis,East,20.8,Debit Card,Refunded
TXN_001321,CUST_00830,Tablet,Peripherals,2,240.59,481.18,2022-06-14,Carol Davis,East,10.0,Debit Card,Cancelled
TXN_001322,CUST_00757,Laptop,Networking,9,1010.08,9090.720000000001,2023-09-08,Bob Smith,South,,Credit Card,Refunded
TXN_001323,CUST_00309,Printer,Accessories,5,1164.97,5824.85,2023-12-06,Eve Wilson,East,,Credit Card,Cancelled
TXN_001324,CUST_00326,Smartphone,Accessories,1,930.6,930.6,2022-03-08,Bob Smith,East,1.0,Credit Card,Cancelled
TXN_001325,CUST_00326,Webcam,Networking,0,510.46,0.0,2022-08-03,David Brown,South,13.6,PayPal,Refunded
TXN_001326,CUST_00657,Smartphone,Electronics,7,713.74,4996.18,2020-07-20, Eve Wilson ,South,,Debit Card,Cancelled
TXN_001327,CUST_00836,Smartphone,Accessories,5,1483.46,7417.3,2022-10-19,Alice Johnson,South,4.3,Cash,Completed
TXN_001328,CUST_00432,Router,Electronics,10,99.08,990.8,2020-07-10,Carol Davis,West,17.2,Cash,Cancelled
TXN_001329,CUST_00660,Tablet,Computers,4,65.55,262.2,2023-06-09,David Brown,East,27.8,Cash,Cancelled
TXN_001330,CUST_00280,Monitor,Computers,4,1703.25,6813.0,2023-02-16,Eve Wilson,West,17.1,Credit Card,Pending
TXN_001331,CUST_00596,Printer,Computers,9,187.5,1687.5,2020-03-25, Alice Johnson ,East,22.2,Bank Transfer,Completed
TXN_001332,CUST_00413,Mouse,Peripherals,5,0.0,0.0,2022-09-20,David Brown,South,21.5,Debit Card,Completed
TXN_001333,CUST_00930,Smartphone,Peripherals,3,208.75,626.25,2022-12-24,bob smith,North,,Debit Card,Pending
TXN_001334,CUST_00451,Smartphone,Peripherals,-1,50000.0,-50000.0,2022-12-03,Alice Johnson,North,28.4,Credit Card,Pending
TXN_001335,CUST_00483,Printer,Peripherals,7,50000.0,350000.0,2022-09-09,Alice Johnson,East,26.5,Debit Card,Cancelled
TXN_001336,CUST_00867,Keyboard,Accessories,2,1366.39,2732.78,2021-12-15,Carol Davis,South,7.5,Bank Transfer,Refunded
TXN_001337,CUST_00333,Keyboard,Electronics,4,532.23,2128.92,2023-06-29,bob smith,East,7.8,Credit Card,Completed
TXN_001338,CUST_00049,Headphones,Peripherals,8,1791.01,14328.08,2023-06-14,Bob Smith,North,25.5,PayPal,Pending
TXN_001339,CUST_00451,Headphones,Peripherals,7,-100.0,-700.0,2021-03-19,Carol Davis,South,17.3,PayPal,Pending
TXN_001340,CUST_00483,Printer,Accessories,6,64.17,385.02,2020-01-04,Alice Johnson,East,9.1,Cash,Cancelled
TXN_001341,CUST_01007,Router,Computers,5,218.65,1093.25,2023-11-16,Eve Wilson,South,5.1,PayPal,Refunded
TXN_001342,CUST_00673,Router,Peripherals,6,1498.94,8993.64,2023-07-08,Eve Wilson,Central,28.8,Debit Card,Pending
TXN_001343,CUST_00013,Keyboard,Electronics,4,271.17,1084.68,2020-05-18,Alice Johnson,Central,17.9,PayPal,Cancelled
TXN_001344,CUST_00732,Smartphone,Computers,8,121.0,968.0,2023-05-28,David Brown,South,0.7,Debit Card,Pending
TXN_001345,CUST_00715,Smartphone,Networking,7,1249.76,8748.32,2020-12-22,Alice Johnson,West,25.6,Debit Card,Cancelled
TXN_001346,CUST_00747,Router,Accessories,10,-100.0,-1000.0,2021-12-18,David Brown,South,21.8,Bank Transfer,Completed
TXN_001347,CUST_01195,Router,Accessories,2,1001.93,2003.86,2021-03-02,David Brown,West,,Debit Card,Cancelled
TXN_001348,CUST_00855,Keyboard,Peripherals,7,-100.0,-700.0,2022-06-13,David Brown,East,14.6,Credit Card,Cancelled
TXN_001349,CUST_00241,Printer,Networking,1,1202.16,1202.16,2023-04-05,David Brown,North,17.6,Credit Card,Cancelled
TXN_001350,CUST_00282,Mouse,Networking,1,339.73,339.73,2021-06-21,David Brown,East,21.9,Credit Card,Cancelled
TXN_001351,CUST_00814,Monitor,Electronics,7,1411.2,9878.4,2021-01-10,Eve Wilson,North,22.9,Cash,Completed
TXN_001352,CUST_00334,Laptop,Peripherals,6,377.04,2262.2400000000002,2021-04-04,eve wilson,East,24.6,Debit Card,Refunded
TXN_001353,CUST_00775,Headphones,Accessories,0,594.35,0.0,2022-08-08,Carol Davis,North,2.9,Bank Transfer,Cancelled
TXN_001354,CUST_00565,Mouse,Peripherals,9,1796.16,16165.44,2021-04-09,Carol Davis,Central,25.1,Bank Transfer,Completed
TXN_001355,CUST_00888,Router,Accessories,6,50000.0,300000.0,2023-08-19,Eve Wilson,Central,,Cash,Completed
TXN_001356,CUST_00266,Laptop,Peripherals,2,998.11,1996.22,2021-09-10,Eve Wilson,North,26.8,PayPal,Pending
TXN_001357,CUST_00430,Monitor,Electronics,10,1859.35,18593.5,2020-04-20,Carol Davis,East,11.7,Credit Card,Refunded
TXN_001358,CUST_00552,Laptop,Electronics,6,740.38,4442.28,2022-11-30,Bob Smith,East,22.1,Debit Card,Completed
TXN_001359,CUST_00034,Keyboard,Computers,9,0.0,0.0,2022-11-18,Bob Smith,West,17.1,PayPal,Refunded
TXN_001360,CUST_00357,Mouse,Accessories,6,675.84,4055.04,2020-09-04,eve wilson,East,,PayPal,Completed
TXN_001361,CUST_00907,Router,Networking,1,50000.0,50000.0,2022-04-03,Alice Johnson,East,22.8,Credit Card,Pending
TXN_001362,CUST_01110,Keyboard,Peripherals,10,1554.98,15549.8,2022-01-07,Eve Wilson,South,22.1,PayPal,Pending
TXN_001363,CUST_00280,Monitor,Peripherals,2,783.44,1566.88,2023-10-09,Carol Davis,North,,Debit Card,Refunded
TXN_001364,CUST_00870,Smartphone,Electronics,4,163.15,652.6,2020-10-08,Alice Johnson,East,17.6,PayPal,Completed
TXN_001365,CUST_00685,Webcam,Computers,10,397.4,3974.0,2021-12-09,David Brown,Central,,Cash,Completed
TXN_001366,CUST_00498,Printer,Networking,9,15.41,138.69,2023-02-23,eve wilson,North,6.9,PayPal,Cancelled
TXN_001367,CUST_00328,Headphones,Computers,4,172.26,689.04,2022-06-24,Alice Johnson,North,15.1,Bank Transfer,Refunded
TXN_001368,CUST_00492,Headphones,Peripherals,10,1684.94,16849.4,2020-05-20,Bob Smith,North,,Debit Card,Pending
TXN_001369,CUST_00111,Keyboard,Accessories,4,233.31,933.24,2022-10-02,Eve Wilson,North,7.7,Cash,Refunded
TXN_001370,CUST_00229,Laptop,Accessories,1000,1983.34,1983340.0,2023-04-25,alice johnson,South,4.9,Cash,Completed
TXN_001371,CUST_01022,Laptop,Electronics,4,1572.67,6290.68,2021-05-03,David Brown,East,29.6,Credit Card,Cancelled
TXN_001372,CUST_00969,Router,Computers,2,453.7,907.4,2021-12-12,Eve Wilson,South,,Credit Card,Completed
TXN_001373,CUST_00686,Tablet,Peripherals,1000,842.73,842730.0,2022-01-23,Carol Davis,West,,Credit Card,Completed
TXN_001374,CUST_00855,Tablet,Electronics,2,542.98,1085.96,2022-07-25,David Brown,East,6.4,Debit Card,Pending
TXN_001375,CUST_00239,Headphones,Accessories,2,549.02,1098.04,2023-05-25,David Brown,Central,17.7,Bank Transfer,Completed
TXN_001376,CUST_01079,Keyboard,Peripherals,1000,550.44,550440.0,2023-04-10,Carol Davis,East,25.3,Credit Card,Cancelled
TXN_001377,CUST_01003,Keyboard,Accessories,1000,1674.9,1674900.0,2022-04-23,Bob Smith,East,,Cash,Completed
TXN_001378,CUST_00581,Keyboard,Accessories,6,1038.45,6230.700000000001,2021-08-21,Carol Davis,Central,,Bank Transfer,Refunded
TXN_001379,CUST_00611,Monitor,Accessories,9,1791.19,16120.710000000001,2021-05-27,Bob Smith,Central,2.3,Bank Transfer,Completed
TXN_001380,CUST_00459,Monitor,Peripherals,8,1058.6,8468.8,2023-06-14,Bob Smith,South,,PayPal,Completed
TXN_001381,CUST_00742,Keyboard,Computers,2,641.5,1283.0,2020-01-04,Bob Smith,East,,Debit Card,Cancelled
TXN_001382,CUST_00973,Tablet,Computers,8,0.0,0.0,2022-06-29,Carol Davis,East,14.3,Credit Card,Refunded
TXN_001383,CUST_00484,Tablet,Computers,10,1257.76,12577.6,2022-09-29,David Brown,South,0.0,Cash,Pending
TXN_001384,CUST_00943,Mouse,Accessories,9,1573.3,14159.699999999999,2022-04-30,Bob Smith,Central,29.6,Cash,Completed
TXN_001385,CUST_00125,Printer,Peripherals,9,1381.25,12431.25,2022-11-22,Alice Johnson,Central,5.4,Credit Card,Refunded
TXN_001386,CUST_01148,Headphones,Accessories,1,387.5,387.5,2023-09-09,Eve Wilson,East,24.3,Debit Card,Pending
TXN_001387,CUST_00582,Router,Networking,10,1254.64,12546.400000000001,2021-07-07,Alice Johnson,South,4.4,Debit Card,Completed
TXN_001388,CUST_00051,Router,Electronics,8,758.6,6068.8,2021-03-29,Bob Smith,Central,19.9,Debit Card,Cancelled
TXN_001389,CUST_00522,Webcam,Peripherals,10,1846.36,18463.6,2020-08-31,bob smith,East,24.3,Bank Transfer,Refunded
TXN_001390,CUST_00160,Laptop,Computers,2,1011.21,2022.42,2023-09-11,Bob Smith,East,18.7,Debit Card,Completed
TXN_001391,CUST_00903,Monitor,Peripherals,2,1634.07,3268.14,2023-01-11,bob smith,Central,15.2,Cash,Completed
TXN_001392,CUST_00873,Monitor,Accessories,1,50000.0,50000.0,2020-04-08,Alice Johnson,North,,PayPal,Refunded
TXN_001393,CUST_00799,Laptop,Electronics,3,784.04,2352.12,2021-11-26, David Brown ,North,11.6,PayPal,Cancelled
TXN_001394,CUST_00966,Keyboard,Computers,8,0.0,0.0,2023-01-28,Carol Davis,North,,Bank Transfer,Cancelled
TXN_001395,CUST_00750,Printer,Electronics,4,1852.51,7410.04,2020-08-07,Bob Smith,South,5.8,PayPal,Pending
TXN_001396,CUST_00677,Smartphone,Electronics,9,50000.0,450000.0,2021-02-25,alice johnson,South,10.9,PayPal,Refunded
TXN_001397,CUST_00604,Printer,Computers,3,313.29,939.8700000000001,2020-11-23,Carol Davis,West,24.5,Cash,Refunded
TXN_001398,CUST_00771,Headphones,Electronics,2,714.26,1428.52,2023-05-03,Alice Johnson,East,,Cash,Pending
TXN_001399,CUST_00418,Webcam,Computers,-1,909.27,-909.27,2022-02-25,Bob Smith,West,14.8,PayPal,Completed
TXN_001400,CUST_00569,Mouse,Accessories,0,1516.06,0.0,2023-11-18,Alice Johnson,East,,Debit Card,Cancelled
TXN_001401,CUST_00592,Router,Networking,7,969.75,6788.25,2023-06-18,david brown,East,,Bank Transfer,Refunded
TXN_001402,CUST_00455,Smartphone,Electronics,2,1693.28,3386.56,2021-04-25,Eve Wilson,North,22.3,Cash,Cancelled
TXN_001403,CUST_00376,Keyboard,Electronics,1,529.62,529.62,2023-08-02,David Brown,Central,16.4,Bank Transfer,Pending
TXN_001404,CUST_00694,Printer,Accessories,9,1899.68,17097.12,2022-05-24,Carol Davis,West,18.4,Bank Transfer,Refunded
TXN_001405,CUST_00533,Tablet,Accessories,3,1299.47,3898.41,2020-04-28,Carol Davis,West,15.5,Bank Transfer,Refunded
TXN_001406,CUST_01082,Mouse,Electronics,8,1285.34,10282.72,2022-06-01,David Brown,South,15.3,Cash,Completed
TXN_001407,CUST_01113,Monitor,Networking,10,225.53,2255.3,2023-05-18,Bob Smith,East,2.1,Bank Transfer,Pending
TXN_001408,CUST_00951,Mouse,Computers,2,26.8,53.6,2020-10-27,Eve Wilson,Central,5.7,Credit Card,Refunded
TXN_001409,CUST_00719,Webcam,Electronics,3,1439.47,4318.41,2022-02-09,Alice Johnson,North,24.2,Cash,Completed
TXN_001410,CUST_00988,Tablet,Peripherals,5,124.11,620.55,2022-05-25,David Brown,West,21.6,Debit Card,Cancelled
TXN_001411,CUST_00082,Smartphone,Electronics,4,1503.34,6013.36,2023-12-18,david brown,Central,25.0,Bank Transfer,Completed
TXN_001412,CUST_01131,Webcam,Networking,4,1942.49,7769.96,2020-08-04,David Brown,West,5.1,Cash,Refunded
TXN_001413,CUST_00097,Smartphone,Electronics,7,1825.09,12775.63,2022-06-25, David Brown ,West,15.4,Debit Card,Cancelled
TXN_001414,CUST_00816,Monitor,Electronics,7,1058.03,7406.21,2021-11-24, Bob Smith ,West,0.6,Credit Card,Pending
TXN_001415,CUST_00288,Tablet,Electronics,7,444.17,3109.19,2023-06-11,Alice Johnson,North,29.0,Credit Card,Completed
